Brand,NETWORK_Technology,NETWORK_2G_bands,NETWORK_3G_bands,NETWORK_4G_bands,NETWORK_5G_bands,NETWORK_GPRS,NETWORK_EDGE,NETWORK_Speed,LAUNCH_Announced,BODY_Weight,BODY_Length,BODY_Width,BODY_Weight,BODY_Thickness,FEATURES_Sensors
175.03276965932886,159.310245303982,203.36073591194594,227.51588729556767,170.5173304434761,178.1171979508285,21,22,227.51588729556767,2012,100.0,110.0,61.5,100.0,12.3,230.6324685855438
175.03276965932886,157.1570354918227,215.32843192172973,177.8034677523983,168.8913971823892,176.820105130278,21,22,161.65387572326867,2012,145.0,129.0,65.9,145.0,9.9,230.6324685855438
175.03276965932886,157.32561104982955,192.48509858839643,176.99029436477838,168.712094812087,176.55203311044855,21,22,161.6475492941982,2012,145.0,129.0,65.9,145.0,9.9,230.6324685855438
175.03276965932886,156.92688471465067,165.05794364778382,175.54123272836037,168.1846639832278,176.0349290913029,21,22,160.8534677523983,2012,125.0,117.0,58.5,125.0,11.5,255.05575820092722
175.03276965932886,155.66056740341313,209.94958872955675,227.51588729556767,167.09827644873414,175.1100997846706,21,22,158.88429436477838,2012,122.0,127.0,65.8,122.0,9.9,255.05575820092722
175.03276965932886,190.890367955973,190.890367955973,190.890367955973,168.37831562035382,175.91526478825944,10,13,190.890367955973,2012,685.0,259.1,175.3,685.0,12.2,283.95684271432367
175.03276965932886,195.4797580762099,195.4797580762099,195.4797580762099,170.61235305101263,177.43976864418963,10,13,195.4797580762099,2012,700.0,260.0,175.0,700.0,12.4,283.95684271432367
175.03276965932886,157.99709956191612,211.1741715723243,173.08344942252577,171.37643233251237,177.89654656928334,21,22,157.72117745911356,2012,667.0,259.8,175.0,667.0,10.9,290.6053409534471
175.03276965932886,196.05088262753154,196.05088262753154,196.05088262753154,175.92182738926738,181.18406170310425,10,13,196.05088262753154,2012,665.0,259.0,175.0,665.0,11.0,290.6053409534471
175.03276965932886,165.5641962431856,225.66049060796396,184.87517745911356,177.17678931865763,182.04306073899323,21,22,165.39794364778385,2012,777.0,260.0,175.0,777.0,11.0,282.92884724848136
175.03276965932886,198.16188880502986,198.16188880502986,198.16188880502986,178.81787525092994,183.20532134300873,10,13,198.16188880502986,2012,680.0,259.1,175.3,680.0,10.2,290.6053409534471
175.03276965932886,168.53277055792154,228.11660671504367,182.29764727372034,179.98111774591135,184.020089201448,21,22,161.95742320455085,2011,126.0,116.0,59.0,126.0,13.0,255.05575820092722
175.03276965932886,167.70549647798651,221.9697062353977,180.62107863731535,179.23756641756012,183.39381921336667,21,22,161.05299487707126,2011,138.0,115.0,60.8,138.0,13.4,230.6324685855438
175.03276965932886,165.35957234228994,213.19105915303783,177.00783549182273,177.52703629414552,182.0246454014054,21,22,195.60264788259462,2011,777.0,260.0,177.0,777.0,13.3,282.92884724848136
175.03276965932886,200.1027943647784,200.1027943647784,200.1027943647784,183.47633749614278,186.52921575790677,10,13,200.1027943647784,2011,730.0,260.0,177.0,730.0,13.3,275.9376838540772
175.03276965932886,174.99134962634025,230.66911795597298,225.46794364778384,183.82696087584384,186.7560841042224,21,22,227.51588729556767,2011,185.0,141.7,64.5,185.0,13.6,275.9376838540772
