Brand,url,NETWORK_Technology,NETWORK_2G_bands,NETWORK_3G_bands,NETWORK_4G_bands,NETWORK_5G_bands,NETWORK_GPRS,NETWORK_EDGE,NETWORK_Speed,LAUNCH_Announced,BODY_Weight,BODY_Length,BODY_Width,BODY_Weight,BODY_Thickness,FEATURES_Sensors
Acer,https://www.gsmarena.com/acer_f900-2717.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 / 2100 ,,,,,HSPA 7.2/2 Mbps,"2009, February. Released 2009, June",150.0,117.5,63.5,150.0,15.8,Accelerometer
Acer,https://www.gsmarena.com/acer_x960-2716.php,GSM / UMTS,GSM 850 / 900 / 1800 / 1900 ,UMTS 850 / 1900 / 2100 ,,,,,HSPA 7.2/2 Mbps,"2009, February. Released 2009, April",131.0,106.4,59.0,131.0,13.7,
Acer,https://www.gsmarena.com/acer_dx900-2718.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1,HSDPA 850 / 1900 / 2100 - SIM 1,,,,,HSPA 7.2/0.384 Mbps,"2009, February. Released 2009, April",147.0,106.0,60.5,147.0,17.0,Accelerometer
alcatel,https://www.gsmarena.com/alcatel_1b_(2022)-11706.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (Dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41 - 5031D, 5031G",,,,"HSPA 42.2/11.1 Mbps, LTE Cat4 150/50 Mbps","2022, May 31",172.0,146.7,71.9,172.0,10.0,Accelerometer
alcatel,https://www.gsmarena.com/alcatel_1l_pro_(2021)-10981.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"2, 3, 4, 5, 7, 8, 12, 17, 28, 66 - USA",,,,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps","2021, June 25",190.0,156.4,74.8,190.0,9.7,"Fingerprint (rear-mounted), accelerometer, proximity"
alcatel,https://www.gsmarena.com/alcatel_1_(2021)-10980.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20",,,,"HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps","2021, June 25",134.0,137.6,65.7,134.0,9.8,"Accelerometer, proximity"
alcatel,https://www.gsmarena.com/alcatel_3l_(2021)-10679.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20, 28",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2021, January 12",194.0,165.6,75.6,194.0,8.7,"Fingerprint (rear-mounted), accelerometer, proximity, compass"
alcatel,https://www.gsmarena.com/alcatel_1s_(2021)-10680.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2021, January 12",190.0,165.6,75.6,190.0,8.8,"Fingerprint (rear-mounted), accelerometer, proximity, compass"
alcatel,https://www.gsmarena.com/alcatel_1l_(2021)-10682.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"2, 3, 4, 5, 7, 8, 12, 17, 28, 66 - USA",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2021, January 12",179.0,155.9,74.5,179.0,9.9,"Fingerprint (rear-mounted), accelerometer, proximity"
alcatel,https://www.gsmarena.com/alcatel_1v_(2021)-11659.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - 6002A,"2, 3, 4, 5, 7, 8, 12, 13, 17, 26, 28, 66 - 6002A",,,,"HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps","2021, February",190.0,165.2,75.5,190.0,8.9,"Fingerprint (rear-mounted), accelerometer, proximity, compass"
alcatel,https://www.gsmarena.com/alcatel_1se_(2020)-10618.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20, 28",,,,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps","2020, October 28",175.0,159.2,75.2,175.0,8.7,"Fingerprint (rear-mounted), accelerometer, proximity"
alcatel,https://www.gsmarena.com/alcatel_go_flip_4-12017.php,GSM / HSPA / LTE,GSM 850 / 1900 ,HSDPA 850 / 1700(AWS) / 1900 ,"2, 4, 5, 12, 25, 26, 41, 66, 71",,,,"HSPA, LTE","2021, September",133.0,107.3,55.6,133.0,19.9,
alcatel,https://www.gsmarena.com/alcatel_go_flip_3-10500.php,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1700(AWS) / 1900 ,"2, 4, 5, 12, 25, 26, 41, 66, 71",,,,"HSPA, LTE","2019, September 19",118.0,104.9,53.1,118.0,20.1,
alcatel,https://www.gsmarena.com/alcatel_go_flip_v-10501.php,GSM / HSPA / LTE,GSM 850 / 1900 ,HSDPA 850 / 1700(AWS) / 1900 ,"2, 4, 5, 13",,,,"HSPA, LTE","2019, July 11",118.0,104.9,52.8,118.0,18.7,
alcatel,https://www.gsmarena.com/alcatel_3t10_2020-12041.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41",,,,"HSPA, LTE","2020, Q4",475.0,243.3,161.2,475.0,9.4,"Accelerometer, proximity"
alcatel,https://www.gsmarena.com/alcatel_3x_(2020)-10490.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41",,,,"HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps","2020, June",186.0,165.0,75.0,186.0,9.1,"Fingerprint (rear-mounted), accelerometer, proximity, compass"
alcatel,https://www.gsmarena.com/alcatel_3l_(2020)-10016.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2020, January",165.0,158.7,74.6,165.0,8.5,"Fingerprint (rear-mounted), accelerometer, proximity, compass"
alcatel,https://www.gsmarena.com/alcatel_1s_(2020)-10017.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2020, January",165.0,158.7,74.6,165.0,8.5,"Fingerprint (rear-mounted), accelerometer, proximity, compass"
alcatel,https://www.gsmarena.com/alcatel_1v_(2020)-10018.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 - 5007U,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41 - 5007U",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2020, January",160.0,158.7,74.8,160.0,8.9,"Fingerprint (rear-mounted), accelerometer, proximity"
alcatel,https://www.gsmarena.com/alcatel_1b_(2020)-10019.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 28",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2020, January",168.0,146.1,71.6,168.0,9.9,"Accelerometer, proximity"
alcatel,https://www.gsmarena.com/alcatel_3v_(2019)-10042.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 12, 13, 17, 20, 25, 26, 41, 66, 71",,,,"HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps","2019, Q2",197.0,174.5,83.3,197.0,8.4,"Fingerprint (rear-mounted), accelerometer, proximity, compass"
alcatel,https://www.gsmarena.com/alcatel_3x_(2019)-9842.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 - 5048Y,"1, 3, 5, 7, 8, 20, 28, 38, 40 - 5048Y",,,,"HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps","2019, September",178.0,164.9,75.8,178.0,8.4,"Fingerprint (rear-mounted), accelerometer, proximity"
alcatel,https://www.gsmarena.com/alcatel_1v_(2019)-9843.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only), HSDPA 800 / 850 / 900 / 1900 / 2100 - 5001D/5001U/5001T,"1, 3, 7, 8, 20, 28 - 5001D",,,,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps","2019, September",153.0,149.1,72.2,153.0,8.9,"Fingerprint (under display, optical) - market dependant, accelerometer, proximity"
alcatel,https://www.gsmarena.com/alcatel_3t_8-10108.php,LTE, N/A, N/A,"2, 4, 5, 12, 66, 71",,No,No,LTE,"2018, October 08",279.0,209.5,125.0,279.0,8.3,Accelerometer
alcatel,https://www.gsmarena.com/alcatel_smart_tab_7-9837.php,No cellular connectivity, N/A, N/A, N/A,,No,No,No,"2019, September",268.0,176.0,126.0,268.0,12.0,Accelerometer
alcatel,https://www.gsmarena.com/alcatel_1x_(2019)-9510.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - 5059A,"1, 3, 5, 7, 8, 28, 38, 40 - 5008T",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2019, January",130.0,146.4,68.8,130.0,8.3,"Fingerprint (rear-mounted, 5008T only), accelerometer, proximity"
alcatel,https://www.gsmarena.com/alcatel_1c_(2019)-9511.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,,,,,HSPA 42.2/5.76 Mbps,"2019, January",148.0,136.6,65.3,148.0,10.0,"Accelerometer, proximity"
alcatel,https://www.gsmarena.com/alcatel_1-9985.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2018, July",134.0,137.6,65.7,134.0,9.8,"Accelerometer, proximity"
alcatel,https://www.gsmarena.com/alcatel_tetra-9574.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1700(AWS) / 1900 ,"2, 4, 5, 12, 14",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2018, September",150.0,142.5,71.9,150.0,9.4,"Accelerometer, proximity"
alcatel,https://www.gsmarena.com/alcatel_7-9291.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1700(AWS) / 1900 ,"2, 4, 5, 12, 66, 71",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2018, August",175.0,162.1,75.0,175.0,8.6,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass"
alcatel,https://www.gsmarena.com/alcatel_5v-9271.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM only),HSDPA 900 / 2100 ,"1, 3, 7, 8, 20, 28",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2018, July",158.0,153.7,74.5,158.0,8.5,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass"
alcatel,https://www.gsmarena.com/alcatel_5-9012.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 - 5086D/Y,"1, 3, 7, 8, 20, 28 - 5086D/Y",,,,"HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps","2018, February",144.0,152.3,71.1,144.0,8.4,"Fingerprint (rear-mounted), accelerometer, proximity, compass"
alcatel,https://www.gsmarena.com/alcatel_3v-9004.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 - 5099Y/D/U/I,"1, 3, 7, 8, 20, 28, 38 - 5099Y/D",,,,"HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps","2018, February",155.0,162.0,76.0,155.0,8.1,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass"
alcatel,https://www.gsmarena.com/alcatel_3x_(2018)-9084.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM),HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - 5058A/J,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 28 - 5058A/J",,,,"HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps","2018, February",144.0,153.5,71.6,144.0,8.5,"Fingerprint (rear-mounted), accelerometer, proximity, compass"
alcatel,https://www.gsmarena.com/alcatel_3-9085.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - 5052A,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 28 - 5052A",,,,"HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps","2018, February",145.0,147.1,68.8,145.0,8.5,"Fingerprint (rear-mounted), accelerometer, proximity, compass"
alcatel,https://www.gsmarena.com/alcatel_1x-9086.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - 5059A,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 28 - 5059A",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2018, February",151.0,147.5,70.6,151.0,9.1,"Fingerprint (rear-mounted, 5059A/J only), accelerometer, proximity"
alcatel,https://www.gsmarena.com/alcatel_3c-8989.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM),HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20",,,,"HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps","2018, January",169.0,161.0,76.0,169.0,7.9,"Fingerprint (rear-mounted), accelerometer, proximity"
alcatel,https://www.gsmarena.com/alcatel_3088-9986.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,,"1, 3, 7, 8, 20, 28",,Yes,Yes,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",2019,90.0,125.2,50.5,90.0,12.8,
alcatel,https://www.gsmarena.com/alcatel_1t_10-9093.php,No cellular connectivity, N/A,,,,No,Yes,No,"2018, February",415.0,255.0,155.0,415.0,9.4,Accelerometer
alcatel,https://www.gsmarena.com/alcatel_1t_7-9094.php,No cellular connectivity, N/A,,,,No,Yes,No,"2018, February",245.0,189.5,111.0,245.0,9.2,Accelerometer
alcatel,https://www.gsmarena.com/alcatel_idol_5s-8844.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20, 28",,,,"HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps","2017, September",147.0,148.6,72.0,147.0,7.5,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass"
alcatel,https://www.gsmarena.com/alcatel_idol_5-8832.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20, 28",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, September",155.0,148.0,73.0,155.0,7.5,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass"
alcatel,https://www.gsmarena.com/alcatel_a7_xl-8843.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20, 28",,,,"HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps","2017, September",175.0,159.6,81.5,175.0,8.7,"Fingerprint (rear-mounted), accelerometer, proximity, compass"
alcatel,https://www.gsmarena.com/alcatel_a7-8830.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20, 28",,,,"HSPA 42.2/11.5 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2017, September",164.0,152.7,76.5,164.0,9.0,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass"
alcatel,https://www.gsmarena.com/alcatel_pulsemix-8803.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1700(AWS) / 1900 / 2100 ,"1, 2, 4, 5, 7, 12",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, August",145.0,146.1,71.9,145.0,7.9,"Accelerometer, proximity, compass"
alcatel,https://www.gsmarena.com/alcatel_idol_5s_(usa)-8569.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 12, 13, 17, 25, 26, 41, 66",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2017, June",148.0,148.6,70.9,148.0,7.4,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass"
alcatel,https://www.gsmarena.com/alcatel_u5-8591.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, February",,140.7,71.8,,10.0,Accelerometer
alcatel,https://www.gsmarena.com/alcatel_a5_led-8590.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20, 28",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, February",,146.0,72.1,,7.7,"Fingerprint (front-mounted, region dependent), accelerometer, proximity, compass"
alcatel,https://www.gsmarena.com/alcatel_a3-8589.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20",,,,"HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps","2017, February",,142.0,70.5,,8.6,"Fingerprint (rear-mounted), accelerometer, proximity, compass"
alcatel,https://www.gsmarena.com/alcatel_a3_xl-8512.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20, 28",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, January",,165.0,82.5,,7.9,"Fingerprint (rear-mounted), accelerometer, proximity"
alcatel,https://www.gsmarena.com/alcatel_shine_lite-8377.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"HSDPA 850 / 900 / 1900 / 2100 - EMEA, APAC","1, 3, 7, 8, 20, 38 - EMEA",,,,"HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps","2016, September. Released 2016, October",156.0,141.5,71.2,156.0,7.5,"Fingerprint (rear-mounted), accelerometer, proximity, compass"
alcatel,https://www.gsmarena.com/alcatel_fierce_4-8298.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1700(AWS) / 1900 ,"2, 4, 12",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2016, August. Released 2016, August",163.0,150.9,77.0,163.0,8.1,"Accelerometer, proximity, compass"
alcatel,https://www.gsmarena.com/alcatel_x1-8205.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 - Europe,"1, 3, 7, 8, 20 - Europe",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2015, December. Released 2016, June",140.0,145.0,69.2,140.0,7.0,"Accelerometer, proximity, compass"
alcatel,https://www.gsmarena.com/alcatel_pixi_4_(5)-8157.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,,,,,HSPA,"2016, June. Released 2016, June",148.0,140.7,72.7,148.0,9.5,Accelerometer
alcatel,https://www.gsmarena.com/alcatel_flash_plus_2-8105.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 38, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2016, May. Released 2016, May",157.0,152.6,76.4,157.0,8.2,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass"
alcatel,https://www.gsmarena.com/alcatel_pop_7_lte-8060.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1700(AWS) / 1900 ,"2, 4, 12",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2016, April. Released 2016, April",295.0,192.0,110.0,295.0,9.4,
alcatel,https://www.gsmarena.com/alcatel_pop_4s-7937.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 - EMEA,"1, 3, 7, 8, 20, 28 - EMEA",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps or LTE-A (2CA) Cat6 300/50 Mbps","2016, February. Released 2016, Q3",,152.0,77.0,,7.9,"Fingerprint (front-mounted), accelerometer, proximity/ gyro, compass (optional)"
alcatel,https://www.gsmarena.com/alcatel_pop_4+-7936.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 , LTE (unspecified),,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2016, February. Released 2016, Q3",,151.0,77.0,,8.0,"Accelerometer, proximity, compass (optional)"
alcatel,https://www.gsmarena.com/alcatel_pop_4-7935.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 , LTE (unspecified),,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2016, February. Released 2016, Q3",,140.7,71.4,,8.0,"Accelerometer, proximity, compass (optional)"
alcatel,https://www.gsmarena.com/alcatel_idol_4s_windows-8449.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1700(AWS) / 1900 / 2100 ,"2, 4, 12",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2016, Q3. Released 2016, Q3",152.0,153.9,75.4,152.0,7.0,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass"
alcatel,https://www.gsmarena.com/alcatel_idol_4s-7896.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (optional),"HSDPA 850 / 900 / 1900 / 2100 - 6070K, 6070Y","1, 3, 7, 8, 20, 28 - 6070K, 6070Y",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2016, February. Released 2016, July",149.0,153.9,75.4,149.0,7.0,"Accelerometer, gyro, proximity, compass"
alcatel,https://www.gsmarena.com/alcatel_idol_4-7897.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (optional),"HSDPA 850 / 900 / 1900 / 2100 - 6055Y, 6055K, 6055B, 6055I","1, 3, 7, 8, 20, 28 - 6055K",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps or LTE-A (2CA) Cat6 300/50 Mbps","2016, February. Released 2016, June",135.0,147.0,72.5,135.0,7.1,"Accelerometer, gyro, proximity, compass"
alcatel,https://www.gsmarena.com/alcatel_pixi_4_(7)-7847.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA,"2016, January. Released 2016, Q3",,189.2,107.6,,9.2,Accelerometer
alcatel,https://www.gsmarena.com/alcatel_pixi_4_(6)_3g-8167.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 - 8050e,,,,,HSPA,"2016, June. Released 2016, June",179.0,168.5,86.4,179.0,8.0,"Accelerometer, proximity"
alcatel,https://www.gsmarena.com/alcatel_pixi_4_(6)-7846.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (optional),HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20, 28",,,,"HSPA, LTE Cat4 150/50 Mbps","2016, January. Released 2016, June",,165.0,83.8,,8.3,"Accelerometer, proximity, compass (optional)"
alcatel,https://www.gsmarena.com/alcatel_pixi_4_(4)-7845.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2016, January. Released 2016, Q3",,121.3,64.4,,9.7,Accelerometer
alcatel,https://www.gsmarena.com/alcatel_pop_3_(5_5)-8230.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 - 5025E/5025G,"1, 3, 7, 8, 20 - 5054D/5054X",,,,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps","2016, February. Released 2016, April",174.0,151.9,77.8,174.0,9.5,Accelerometer
