Brand,NETWORK_Technology,NETWORK_2G_bands,NETWORK_3G_bands,NETWORK_4G_bands,NETWORK_5G_bands,NETWORK_GPRS,NETWORK_EDGE,NETWORK_Speed,LAUNCH_Announced,BODY_Weight,BODY_Length,BODY_Width,BODY_Thickness,FEATURES_Sensors,MISC_Price_Euro
Xiaomi,No cellular connectivity, N/A, N/A, N/A,,No,No,No,"2020, October 20",32.0,53.4,45.9,11.8,"Accelerometer, gyro, heart rate, barometer",93.51
Xiaomi,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 40, 41",,,,"HSPA, LTE-A","2020, October 06",194.0,164.9,77.1,9.0,"Accelerometer, proximity",82.88
Xiaomi,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 32, 38, 40, 41","1, 3, 7, 8, 20, 28, 38, 41, 77, 78 NSA",,,"HSPA, LTE-A, 5G (2+ Gbps DL)","2020, September 30",218.0,165.1,76.4,9.3,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass, barometer",235.88
Xiaomi,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 32, 38, 40, 41","1, 3, 7, 8, 20, 28, 38, 41, 77, 78 NSA",,,"HSPA, LTE-A, 5G (2+ Gbps DL)","2020, September 30",216.0,165.1,76.4,9.3,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass, barometer",158.39
Xiaomi,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 32, 38, 40, 41","1, 3, 5, 7, 8, 20, 28, 38, 41, 77, 78 SA/NSA",,,"HSPA, LTE-A, 5G (2+ Gbps DL)","2020, September 30",214.0,165.4,76.8,9.0,"Fingerprint (side-mounted), accelerometer, gyro, compass",153.99
Xiaomi,No cellular connectivity, N/A, N/A, N/A,,No,No,No,"2020, September 30",32.0,53.3,45.9,11.8,"Accelerometer, gyro, heart rate, barometer, compass, SpO2",103.72
Xiaomi,No cellular connectivity, N/A, N/A, N/A,,No,No,No,"2020, September 29",40.0,53.3,46.2,11.4,"Accelerometer, gyro, heart rate, barometer, compass",122.92
Xiaomi,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40, 41",,,,"HSPA, LTE-A","2020, September 09",194.0,164.9,77.0,9.0,"Accelerometer, proximity",76.97
Xiaomi,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 8, 40, 41",,,,"HSPA, LTE-A","2020, September 15",194.0,164.9,77.1,9.0,"Accelerometer, proximity, compass",75.24
Xiaomi,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 8, 40, 41",,,,"HSPA, LTE-A","2020, September 08",198.0,163.3,77.0,9.1,"Fingerprint (rear-mounted), accelerometer, proximity, compass",87.89
Xiaomi,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 8, 40, 41",,,,"HSPA, LTE-A","2020, September 22",225.0,165.3,76.8,10.1,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass",228.0
Xiaomi,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40, 41",,,,"HSPA, LTE-A","2020, September 07",215.0,165.3,76.8,9.4,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass",228.0
Xiaomi,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 40, 41",,,,"HSPA, LTE-A","2020, August 27",194.0,164.9,77.1,9.0,"Fingerprint (rear-mounted), accelerometer, proximity",113.38
Xiaomi,GSM / CDMA / HSPA / EVDO / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 17, 34, 38, 39, 40, 41","1, 3, 41, 78, 79 SA/NSA",,,"HSPA, LTE-A, 5G","2020, August 11",221.0,162.4,75.1,9.5,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass, color spectrum, barometer",657.45
Xiaomi,GSM / CDMA / HSPA / EVDO / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 34, 38, 39, 40, 41","1, 3, 41, 78, 79 SA/NSA",,,"HSPA, LTE-A, 5G","2020, August 11",213.0,163.3,75.4,9.1,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",251.09
Xiaomi,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 8, 40, 41",,,,"HSPA, LTE-A","2020, August 04",198.0,163.3,77.0,9.1,"Fingerprint (rear-mounted), accelerometer, proximity, compass",116.17099999999999
Xiaomi,GSM / CDMA / HSPA / EVDO / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 3, 4, 5, 7, 8, 12, 17, 20, 34, 38, 39, 40, 41","41, 78, 79 SA/NSA",,,"HSPA, LTE-A, 5G","2020, July 31",222.0,168.7,77.3,10.4,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",601.82
Xiaomi,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 3, 5, 8, 40, 41",,,,"HSPA, LTE-A","2020, July 07",209.0,165.8,76.7,8.8,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass",176.77
Xiaomi,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - International,"1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40, 41 - International",,,,"HSPA, LTE-A","2020, June 30",196.0,164.9,77.1,9.0,"Accelerometer, proximity",79.71
Xiaomi,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 38, 40",,,,"HSPA, LTE-A","2020, August 27",196.0,164.9,77.1,9.0,"Fingerprint (rear-mounted), accelerometer, proximity",105.27
Xiaomi,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40, 41",,,,"HSPA, LTE-A","2020, June 30",196.0,164.9,77.0,9.0,"Fingerprint (rear-mounted), accelerometer, proximity",80.0
Xiaomi,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40, 41",,,,"HSPA, LTE-A","2020, June 10",198.0,163.3,77.0,9.1,"Fingerprint (rear-mounted), accelerometer, proximity, compass",129.0
Xiaomi,GSM / CDMA / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 34, 38, 39, 40, 41","1, 3, 41, 78, 79 SA/NSA",,,"HSPA, LTE-A, 5G","2020, May 26",208.0,164.2,75.8,9.0,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",294.44
Xiaomi,GSM / CDMA / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 34, 38, 39, 40, 41","1, 3, 41, 78, 79 SA/NSA",,,"HSPA, LTE-A, 5G","2020, May 26",205.0,164.2,75.8,9.0,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",206.77
Xiaomi,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 34, 38, 39, 40, 41",,,,"HSPA, LTE-A","2020, May 26",199.0,162.3,77.2,8.9,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",133.47
Xiaomi,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 34, 38, 39, 40, 41","41, 78 Sub6",,,"HSPA, LTE-A, 5G (2+ Gbps DL)","2020, May 25",208.0,165.3,76.6,8.8,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass",251.04
Xiaomi,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - International,"1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40, 41 - International","77, 78 Sub6",,,"HSPA, LTE-A, 5G","2020, May 12",219.0,163.3,75.4,8.9,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass, barometer",292.61
Xiaomi,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 34, 38, 39, 40, 41","41, 78 SA/NSA/Sub6",,,"HSPA, LTE-A, 5G (2+ Gbps DL)","2020, May 11",208.0,165.3,76.6,8.8,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass",260.55
Xiaomi,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40, 41",,,,"HSPA, LTE-A","2020, April 30",209.0,165.8,76.7,8.8,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass",139.14
Xiaomi,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40, 41",,,,"HSPA, LTE-A","2020, April 30",199.0,162.3,77.2,8.9,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",106.06
Xiaomi,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 18, 19, 20, 26, 28, 38, 40, 41",,,,"HSPA, LTE-A","2020, April 30",204.0,157.8,74.2,9.7,"Fingerprint (under display, optical), accelerometer, gyro, compass",210.29
Xiaomi,GSM / CDMA / HSPA / EVDO / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 34, 38, 39, 40, 41","1, 41, 78, 79 SA/NSA",,,"HSPA, LTE-A, 5G","2020, April 27",192.0,164.0,74.8,7.9,"Fingerprint (under display, optical), accelerometer, gyro, compass",274.18
Xiaomi,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40, 41","1, 3, 7, 28, 77, 78 SA/NSA",,,"HSPA, LTE-A, 5G","2020, March 27",192.0,163.7,74.8,7.9,"Fingerprint (under display, optical), accelerometer, gyro, compass",134.75
Xiaomi,GSM / CDMA / HSPA / EVDO / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 34, 38, 39, 40, 41","1, 3, 41, 78, 79 SA/NSA",,,"HSPA, LTE-A, 5G","2020, March 24",218.0,163.3,75.4,8.9,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass, barometer",503.66
Xiaomi,GSM / CDMA / HSPA / EVDO / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 - China,"1, 3, 5, 7, 8, 34, 38, 39, 40, 41 - China","1, 3, 41, 78, 79 SA/NSA",,,"HSPA, LTE-A, 5G","2020, March 24",218.0,163.3,75.4,8.9,"Fingerprint (under display, optical), accelerometer, gyro, compass, barometer",394.36
Xiaomi,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40",,,,"HSPA, LTE-A","2020, March 23",209.0,165.8,76.7,8.8,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass",166.09
Xiaomi,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 8, 40, 41",,,,"HSPA, LTE-A","2020, March 12",209.0,165.5,76.7,8.8,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass",183.67
Xiaomi,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 8, 40, 41",,,,"HSPA, LTE-A","2020, March 12",209.0,165.8,76.7,8.8,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass",93.48899999999999
Xiaomi,GSM / CDMA / HSPA / EVDO / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 3, 4, 5, 7, 8, 12, 17, 20, 34, 38, 39, 40, 41","41, 78, 79 SA/NSA",,,"HSPA, LTE-A, 5G","2020, March 03",253.0,177.8,83.3,10.1,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",942.1
Xiaomi,GSM / CDMA / HSPA / EVDO / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 3, 4, 5, 7, 8, 12, 17, 20, 34, 38, 39, 40, 41","41, 78, 79 SA/NSA",,,"HSPA, LTE-A, 5G","2020, March 03",222.0,168.7,77.3,10.4,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",397.98
Xiaomi,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 32, 38, 40 - Global","1, 3, 7, 28, 77, 78 Sub6 - Global",,,"HSPA, LTE-A, 5G (2+ Gbps DL)","2020, February 13",208.0,162.5,74.8,9.0,"Fingerprint (under display, optical), accelerometer, gyro, compass, barometer",932.42
Xiaomi,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 32, 38, 40 - Global","1, 3, 7, 28, 77, 78 Sub6 - Global",,,"HSPA, LTE-A, 5G (2+ Gbps DL)","2020, February 13",208.0,162.5,74.8,9.0,"Fingerprint (under display, optical), accelerometer, gyro, compass, barometer",252.99
Xiaomi,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 8, 40, 41",,,,"HSPA, LTE-A","2020, April 02",188.0,156.5,75.4,9.4,"Accelerometer, proximity, compass",98.67
Xiaomi,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 8, 40, 41",,,,"HSPA, LTE-A","2020, February 11",188.0,156.5,75.4,9.4,"Accelerometer, proximity, compass",116.08
Xiaomi,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 3, 5, 8, 40, 41",,,,"HSPA, LTE-A","2020, February 04",208.0,165.3,76.6,8.8,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass",128.59
Xiaomi,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 34, 38, 39, 40, 41",,,,"HSPA, LTE-A","2019, December 10",208.0,165.3,76.6,8.8,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass",212.22
Xiaomi,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 34, 38, 39, 40, 41","41, 78 Sub6",,,"HSPA, LTE-A, 5G (2+ Gbps DL)","2019, December 10",208.0,165.3,76.6,8.8,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass",264.99
Xiaomi,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40",,,,"HSPA 42.2/5.76 Mbps, LTE-A (4CA) Cat12 600/50 Mbps","2019, November 06",200.0,161.1,75.4,8.6,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",257.07
Xiaomi,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 18, 19, 20, 26, 28, 38, 40",,,,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat15 800/150 Mbps","2019, November 06",208.0,157.8,74.2,9.7,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",482.74
Xiaomi,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 18, 19, 20, 26, 28, 38, 40",,,,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat15 800/150 Mbps","2019, November 06",208.0,157.8,74.2,9.7,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",383.66
Xiaomi,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 34, 38, 39, 40, 41 - China",,,,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat15 800/150 Mbps","2019, November",208.0,157.8,74.2,9.7,"Fingerprint (under display, optical), accelerometer, gyro, compass",400.76
Xiaomi,No cellular connectivity, N/A, N/A, N/A,,No,No,No,"2020, January",,53.3,46.2,11.4,"Accelerometer, gyro, heart rate, barometer",105.72
Xiaomi,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 7, 8, 18, 19, 20, 26, 39, 40, 41",,,,"HSPA, LTE","2019, November",44.0,44.7,36.9,12.3,"Accelerometer, gyro, heart rate, barometer",151.83
Xiaomi,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - Global,"1, 2, 3, 4, 5, 7, 8, 20, 38, 40 - Global",,,,"HSPA, LTE-A","2019, October 09",188.0,156.5,75.4,9.4,"Fingerprint (rear-mounted), accelerometer, proximity, compass",218.71
Xiaomi,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 38, 40 - Global",,,,"HSPA, LTE-A","2019, September 25",188.0,156.5,75.4,9.4,"Accelerometer, proximity, compass",123.36
Xiaomi,GSM / CDMA / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 34, 38, 39, 40, 41 - China","41, 78, 79 SA/NSA/Sub6",,,"HSPA 42.2/5.76 Mbps, LTE-A (7CA) Cat20 2000/150 Mbps, 5G (2+ Gbps DL)","2019, September",241.0,154.4,72.3,10.4,"Fingerprint (under display, optical), accelerometer, gyro, compass, barometer",2508.87
Xiaomi,GSM / CDMA / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 17, 41 - China","41, 78, 79 NSA",,,"HSPA 42.2/5.76 Mbps, LTE-A (7CA) Cat20 2000/150 Mbps, 5G (2+ Gbps DL)","2019, September",196.0,157.2,74.6,8.5,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",607.04
Xiaomi,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 17, 41 - China",,,,"HSPA 42.2/5.76 Mbps, LTE-A (7CA) Cat20 2000/150 Mbps","2019, September",196.0,157.2,74.6,8.5,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",504.84
Xiaomi,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 34, 38, 39, 40, 41",,,,"HSPA, LTE-A","2019, September",191.0,156.7,74.3,8.8,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",453.81
Xiaomi,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40",,,,"HSPA, LTE-A","2019, September 16",179.0,156.8,74.5,8.7,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",328.2
Xiaomi,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 40, 41",,,,"HSPA, LTE-A","2019, August 29",200.0,161.4,76.4,8.8,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",224.07
Xiaomi,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 19, 20, 28, 34, 38, 39, 40, 41 - Global",,,,"HSPA 42.2/5.76 Mbps, LTE-A (5CA/3CA) Cat18 1200/150 Mbps","2019, July",205.0,163.6,75.0,8.8,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",550.01
Xiaomi,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 400/50 Mbps","2019, July 17",173.0,153.5,71.9,8.5,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",234.18
Xiaomi,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 38, 40 - Global",,,,"HSPA, LTE-A","2019, May 24",165.0,146.3,70.4,9.6,"Accelerometer, proximity, compass",137.46
Xiaomi,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 34, 38, 39, 40, 41",,,,"HSPA, LTE-A (2CA) 450/50 Mbps","2019, July",173.0,153.5,71.9,8.5,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",172.6
Xiaomi,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 8, 34, 38, 39, 40, 41",,,,"HSPA, LTE-A","2019, July",179.0,156.8,74.5,8.7,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",268.75
Xiaomi,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 38, 40",,,,"HSPA 42.2/5.76 Mbps, LTE-A (4CA) Cat12 600/50 Mbps","2019, August 29",190.0,158.3,75.3,8.4,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",220.0
Xiaomi,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40",,,,"HSPA, LTE-A","2019, August 21",191.0,156.7,74.3,8.8,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",206.99
Xiaomi,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40",,,,"HSPA, LTE-A","2019, June 12",191.0,156.7,74.3,8.8,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",468.4
Xiaomi,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 34, 38, 39, 40, 41",,,,"HSPA, LTE-A","2019, May",191.0,156.7,74.3,8.8,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",264.34
