Brand,NETWORK_Technology,NETWORK_2G_bands,NETWORK_3G_bands,NETWORK_4G_bands,NETWORK_5G_bands,NETWORK_GPRS,NETWORK_EDGE,NETWORK_Speed,LAUNCH_Announced,BODY_Weight,BODY_Length,BODY_Width,BODY_Weight,BODY_Thickness,FEATURES_Sensors
Spice,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Class 12,Class 12,,"2014, October. Released 2014, October",130.0,118.0,60.4,130.0,10.8,Accelerometer
Spice,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2014, August. Released 2014, August",113.0,125.0,63.0,113.0,10.0,Accelerometer
Spice,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2014, July. Released 2014, July",102.0,115.3,60.6,102.0,11.9,Accelerometer
Spice,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2014, August. Released 2014, August",184.0,145.2,72.7,184.0,10.7,"Accelerometer, proximity"
Spice,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2014, May. Released 2014, May",120.0,145.0,79.0,120.0,9.5,"Accelerometer, proximity"
Spice,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2014, July. Released 2014, July",189.0,,,189.0,,"Accelerometer, proximity"
Spice,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2014, July. Released 2014, July",210.0,143.6,71.7,210.0,8.3,"Accelerometer, proximity"
Spice,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2014, July. Released 2014, July",156.0,145.0,72.8,156.0,8.5,"Accelerometer, proximity"
Spice,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2014, December. Released 2014, December",156.0,145.0,72.8,156.0,8.5,"Accelerometer, proximity"
Spice,GSM / HSPA,GSM 900 / 1800 ,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2014, December. Released 2014, December",119.0,127.6,63.8,119.0,11.5,Accelerometer
Spice,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2014, October. Released 2014, October",140.0,137.8,68.6,140.0,7.9,"Accelerometer, proximity"
Spice,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA,2014. Released 2014,156.0,134.5,69.5,156.0,8.7,Accelerometer
Spice,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA,2014. Released 2014,156.0,134.5,69.5,156.0,8.7,Accelerometer
T-Mobile,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 , HSDPA,,,Class 12,Class 12,HSPA 3.6/0.384 Mbps,"2011, Q4. Released 2011, December",100.0,104.0,55.0,100.0,12.9,Accelerometer
T-Mobile,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Yes,Yes,,2011. Released 2011,121.0,116.5,60.0,121.0,12.0,
T-Mobile,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 7.2/2 Mbps,"2011, June. Released 2011, Q2",120.0,110.0,57.4,120.0,12.5,"Accelerometer, proximity, compass"
T-Mobile,GSM,GSM 850 / 1800 / 1900 ,,,,Class 12,Class 12,,2011,105.0,118.5,59.0,105.0,12.2,
T-Mobile,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 3.6/0.384 Mbps,"2010, February. Released 2010, May",110.0,106.0,57.0,110.0,14.0,Accelerometer
T-Mobile,GSM,GSM 850 / 1800 / 1900 ,,,,Yes,Yes,,"2009, September. Released 2009, October",103.0,111.0,58.0,103.0,13.9,
T-Mobile,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 1700 / 2100 ,,,,,HSPA 7.2/2 Mbps,2011. Released 2011,116.0,113.0,56.0,116.0,14.7,"Accelerometer, compass"
T-Mobile,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 7.2/2 Mbps,"2009, February. Released 2009, June",178.0,116.0,59.2,178.0,17.3,Accelerometer
T-Mobile,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 7.2/2 Mbps,"2009, February. Released 2009, June",117.0,107.9,53.1,117.0,13.7,Accelerometer
T-Mobile,GSM,GSM 900 / 1800 ,,,,Class 10,No,,"2009, March",84.0,93.0,52.0,84.0,16.0,
T-Mobile,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Class 10,Class 10,,"2009, January",110.0,105.0,59.0,110.0,16.0,
T-Mobile,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 7.2/0.384 Mbps,"2008, June. Released 2008",165.0,102.0,51.0,165.0,18.1,Accelerometer
T-Mobile,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 7.2/0.384 Mbps,"2008, May. Released 2009, Q1",98.0,110.0,52.0,98.0,12.0,Accelerometer
T-Mobile,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Class 10,Class 10,,"2008, July",128.0,119.0,58.0,128.0,18.0,
T-Mobile,GSM,GSM 850 / 1800 / 1900 ,,,,Class 10,Class 10,,"2006, June",190.0,130.0,59.0,190.0,22.0,
T-Mobile,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Class 10,Class 10,,"2006, November",168.0,109.0,58.5,168.0,18.7,
T-Mobile,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Class 10,Class 10,,"2006, September",119.0,111.5,62.5,119.0,12.8,
T-Mobile,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1700 / 1900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,Not officially announced yet,,,,,,"Accelerometer, proximity, compass"
TCL,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM),HSDPA 850 / 900 / 1900 / 2100  - EMEA/APAC,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41 - EMEA",,,,"HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps","2022, February 27",190.0,165.2,75.5,190.0,8.9,"Fingerprint (rear-mounted), accelerometer, proximity, compass"
TCL,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM),HSDPA 850 / 900 / 1900 / 2100  - EMEA/APAC,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41 - EMEA",,,,"HSPA 42.2/11.5 Mbps, LTE Cat5 150/75 Mbps","2022, February 27",190.0,165.2,75.5,190.0,8.9,"Fingerprint (rear-mounted), accelerometer, proximity, compass"
TCL,No cellular connectivity, N/A, N/A,,,No,No,,"2022, January 04",490.0,241.0,158.6,490.0,8.3,"Accelerometer, proximity"
TCL,No cellular connectivity, N/A, N/A,,,No,No,,"2022, January 04",426.0,243.2,158.2,426.0,9.2,Accelerometer
TCL,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 20, 28, 40, 41, 66",,,,"HSPA 42.2/11.5 Mbps, LTE Cat4","2022, January 04",295.0,197.0,124.8,295.0,8.9,Accelerometer
TCL,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (Dual SIM model only),HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 5, 7, 8, 20, 28, 38, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat13 400/75 Mbps","2020, July 09",166.0,164.9,74.7,166.0,8.4,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass"
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 , LTE,,,,"HSPA, LTE","2023, October 30",,163.7,75.6,,8.6,Fingerprint (side-mounted); unspecified sensors
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 , LTE (unspecified),,,,"HSPA, LTE","2023, June 29",,170.7,77.6,,9.3,"Fingerprint (side-mounted), accelerometer, proximity, compass"
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 , LTE (unspecified),,,,"HSPA, LTE-A","2023, May 09",,163.4,76.7,,7.8,"Fingerprint (under display, optical), accelerometer, proximity, compass"
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 , LTE (unspecified),,,,"HSPA, LTE-A","2023, May 09",,163.4,76.7,,7.8,"Fingerprint (under display, optical), accelerometer, proximity, compass"
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 , LTE,,,,"HSPA, LTE","2023, March 28",,163.9,75.5,,8.9,"Fingerprint (rear-mounted), accelerometer, proximity"
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 , LTE,,,,"HSPA, LTE","2023, March 23",,163.9,75.5,,8.5,"Fingerprint (side-mounted), accelerometer, proximity, compass"
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 , LTE,,,,"HSPA, LTE","2022, October 10",,170.6,77.5,,8.7,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass"
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 , LTE,,,,"HSPA, LTE","2022, October 10",,164.8,77.0,,9.2,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass"
Tecno,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 , LTE (unspecified), SA/NSA,,,"HSPA, LTE-A, 5G","2022, June 15",,166.7,74.3,,8.6,"Fingerprint (side-mounted), accelerometer, gyro, proximity"
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 , LTE (unspecified),,,,"HSPA, LTE-A","2022, June 15",198.0,166.6,74.4,198.0,8.3,"Fingerprint (side-mounted), accelerometer, proximity"
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 , LTE (unspecified),,,,"HSPA, LTE-A","2022, June 15",,168.8,76.9,,8.5,"Fingerprint (side-mounted), accelerometer, proximity"
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 , LTE,,,,"HSPA, LTE","2022, June 02",,164.2,75.6,,8.4,"Fingerprint (side-mounted), accelerometer, proximity"
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 , LTE,,,,"HSPA 21.1/5.76 Mbps, LTE","2022, January 31",,164.6,76.0,,9.0,"Fingerprint (rear-mounted), accelerometer, proximity"
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 , LTE,,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2021, April 27",,164.9,76.2,,8.8,"Fingerprint (rear-mounted), accelerometer, proximity"
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 ,"1, 3, 7, 8, 20, 28",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2020, July 07",,174.9,79.6,,9.2,"Fingerprint (rear-mounted), accelerometer, proximity"
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 ,"1, 3, 7, 8, 20, 28",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2020, July 07",,174.9,79.6,,9.2,"Fingerprint (rear-mounted), accelerometer, proximity"
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 , LTE,,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2020, May 05",,174.6,79.3,,9.1,"Fingerprint (rear-mounted), accelerometer, proximity"
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2020, April 13",203.0,163.3,77.7,203.0,9.1,"Fingerprint (rear-mounted), accelerometer, proximity"
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2020, April 13",,164.5,76.5,,9.0,"Fingerprint (rear-mounted), accelerometer, proximity"
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2019, October",181.0,164.2,76.1,181.0,8.2,"Fingerprint (rear-mounted), accelerometer, proximity"
Tecno,GSM / HSPA / LTE,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"3, 7, 20",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2019, December",180.0,166.7,75.8,180.0,8.4,"Fingerprint (rear-mounted), accelerometer, proximity"
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 38, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2019, December",,166.7,75.8,,8.4,"Fingerprint (rear-mounted), accelerometer, proximity"
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 38, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2019, September 25",,165.3,75.9,,8.2,"Fingerprint (rear-mounted), accelerometer, proximity"
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2019, August",170.0,166.0,75.8,170.0,8.2,"Fingerprint (rear-mounted), accelerometer, proximity"
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 38, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2019, August",,163.0,78.2,,9.3,"Fingerprint (rear-mounted), accelerometer"
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 ,"1, 3, 7, 8, 20, 28",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2019, August",,159.0,76.0,,9.2,"Fingerprint (rear-mounted), accelerometer, proximity, compass"
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 ,"1, 3, 7, 20, 28",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2019, June",168.0,157.6,76.7,168.0,8.5,"Fingerprint (rear-mounted), accelerometer, proximity"
Tecno,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 ,,,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2019, April",,155.3,75.8,,8.2,"Fingerprint (rear-mounted), accelerometer, proximity"
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 38, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2019, April",,154.3,75.5,,7.9,"Fingerprint (rear-mounted), accelerometer, proximity"
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 38, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2019, August",174.0,156.1,75.0,174.0,9.2,"Fingerprint (rear-mounted), accelerometer, proximity"
Tecno,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA,"2019, May",155.0,149.8,72.8,155.0,9.4,"Fingerprint (rear-mounted), accelerometer"
Tecno,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA,"2019, May",205.0,161.7,78.9,205.0,9.6,"Fingerprint (rear-mounted), accelerometer, proximity, compass"
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2018, September",155.0,156.5,76.0,155.0,5.6,"Infrared Face ID, fingerprint (rear-mounted), accelerometer, proximity, compass"
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2018, September",150.0,156.5,76.0,150.0,5.6,"Infrared Face ID, fingerprint (rear-mounted), accelerometer, proximity, compass"
Tecno,GSM / HSPA / LTE,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"1, 3, 7, 20, 28",,,,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps","2018, July",140.0,148.1,71.6,140.0,8.6,"Fingerprint (rear-mounted), accelerometer, proximity"
Tecno,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2018, June",140.0,151.5,71.9,140.0,8.5,Accelerometer
Tecno,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2018, March",140.0,151.5,71.9,140.0,8.5,Accelerometer
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"3, 7, 20",,,,cat,"2018, May",168.0,143.8,74.0,168.0,9.6,"Fingerprint (rear-mounted), accelerometer"
Tecno,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2018, March",152.0,145.0,74.2,152.0,9.7,Accelerometer
Tecno,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2018, July",152.0,145.0,74.2,152.0,9.7,Accelerometer
Tecno,GSM / HSPA / LTE,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"3, 7, 20",,,,"HSPA, LTE","2018, August",171.0,159.8,76.8,171.0,8.2,"Fingerprint (rear-mounted), accelerometer, proximity"
Tecno,GSM / HSPA / LTE,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"3, 7, 20",,,,"HSPA, LTE","2018, May",167.0,159.8,76.8,167.0,8.5,"Accelerometer, proximity"
Tecno,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2018, May",164.0,154.5,77.2,164.0,8.8,Accelerometer
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"3, 7, 20",,,,"HSPA, LTE","2017, October",182.0,153.0,76.4,182.0,7.9,"Fingerprint (rear-mounted), accelerometer, proximity"
Tecno,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA,"2017, June",194.0,162.0,82.6,194.0,7.8,"Fingerprint (rear-mounted), accelerometer, proximity"
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 ,"1, 3, 8, 40, 41",,,,"HSPA, LTE-A","2017, December",172.0,152.2,71.7,172.0,5.6,"Fingerprint (rear-mounted), accelerometer, proximity"
Tecno,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA,"2018, June",175.0,159.4,76.2,175.0,7.8,"Fingerprint (rear-mounted), accelerometer, proximity"
Tecno,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA,"2017, May",169.0,153.0,76.4,169.0,7.9,"Fingerprint (rear-mounted), accelerometer, proximity"
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2018, March",148.0,158.0,75.2,148.0,5.2,"Fingerprint (rear-mounted), accelerometer, proximity, compass"
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1800 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 40",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2018, March",149.0,158.6,75.8,149.0,5.2,"Fingerprint (rear-mounted), accelerometer, proximity, compass"
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1800 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 40",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, March",150.0,152.8,75.8,150.0,5.6,"Fingerprint (rear-mounted), accelerometer, proximity, compass"
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1800 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 40",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, April",150.0,153.0,75.4,150.0,6.6,"Fingerprint (rear-mounted), accelerometer, proximity"
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1800 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 40",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, March",150.0,152.8,75.8,150.0,5.6,"Fingerprint (rear-mounted), accelerometer, proximity, compass"
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 40",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, December",150.0,152.2,71.7,150.0,5.6,"Fingerprint (rear-mounted), accelerometer, proximity"
Tecno,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1800 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2018, April",185.0,160.0,79.5,185.0,7.9,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass"
Tel.Me.,GSM,GSM 900 / 1800 ,,,,Yes,No,,"2004, Q1",,,,,,
Tel.Me.,GSM,GSM 900 / 1800 ,,,,Class 10,No,,2003,125.0,111.0,50.0,125.0,20.5,
Tel.Me.,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2003,134.0,126.0,56.0,134.0,24.0,
Tel.Me.,GSM,GSM 900 / 1800 ,,,,Yes,No,,2003,115.0,126.0,56.0,115.0,24.0,
Tel.Me.,GSM,GSM 900 / 1800 ,,,,Yes,No,,2002,80.0,109.0,45.0,80.0,18.0,
Tel.Me.,GSM,GSM 900 / 1800 ,,,,Yes,No,,,80.0,129.0,44.0,80.0,18.0,
Tel.Me.,GSM,GSM 900 / 1800 ,,,,No,No,,,95.0,109.0,44.0,95.0,22.0,
Telit,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,"2006, Q1",91.0,95.0,49.0,91.0,16.7,
Telit,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,"2006, Q1",76.0,96.5,49.5,76.0,15.4,
Telit,GSM,GSM 900 / 1800 ,,,,Class 10,No,,"2006, Q1",90.0,90.0,44.0,90.0,17.0,
Telit,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,"2006, Q1",76.0,96.5,49.5,76.0,15.4,
Telit,GSM / UMTS,GSM 900 / 1800 ,UMTS 2100 ,,,,,"Yes, 384 kbps","2005, Q3",103.0,112.0,46.5,103.0,19.5,
Telit,GSM,GSM 900 / 1800 / 1900 ,,,,Class 8,No,,"2005, Q2",99.0,109.0,47.7,99.0,17.7,
Telit,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,"2005, Q1",98.0,105.0,49.6,98.0,15.8,
Telit,GSM,GSM 900 / 1800 ,,,,Class 8,No,,"2005, Q1",82.0,62.0,64.0,82.0,23.0,
Telit,GSM,GSM 900 / 1800 ,,,,Class 10,No,,"2006, Q2",76.0,100.0,45.0,76.0,18.0,
Telit,GSM,GSM 900 / 1800 ,,,,Class 8,No,,"2005, Q1",76.0,52.0,57.0,76.0,23.0,
